,DateTimeStamp,Temp,Sal,DO_obs,ATemp,BP,WSpd,Tide
2009,5/21/2018 22:00,27.6,15.7,7.7,24.9,1017,3.9,1.86
2010,5/21/2018 22:15,27.6,15.7,7.7,24.9,1017,3.9,1.85
2011,5/21/2018 22:30,27.6,15.7,7.6,24.9,1017,4,1.84
2012,5/21/2018 22:45,27.6,15.6,7.6,24.9,1017,3.5,1.82
2013,5/21/2018 23:00,27.6,15.3,7.5,25,1017,3.8,1.8
2014,5/21/2018 23:15,27.5,15.2,7.6,25,1017,4.9,1.78
2015,5/21/2018 23:30,27.5,15.4,7.6,24.9,1017,4.9,1.77
2016,5/21/2018 23:45,27.5,15.1,7.5,24.8,1017,4.4,1.74
2017,5/22/2018 0:00,27.5,14.9,7.6,24.7,1017,4.4,1.73
2018,5/22/2018 0:15,27.4,14.9,7.4,24.7,1017,4.9,1.71
2019,5/22/2018 0:30,27.4,14.9,7.5,24.8,1017,4.5,1.68
2020,5/22/2018 0:45,27.3,15.1,7.2,24.8,1016,5,1.66
2021,5/22/2018 1:00,27.3,15.1,7.1,24.8,1016,4.5,1.63
2022,5/22/2018 1:15,27.3,15.1,7.2,24.8,1016,4.4,1.62
2023,5/22/2018 1:30,27.2,15,7.1,24.8,1016,4.5,1.6
2024,5/22/2018 1:45,27.2,14.9,6.7,24.7,1016,4.5,1.58
2025,5/22/2018 2:00,27.1,14.6,6.3,24.8,1016,4,1.56
2026,5/22/2018 2:15,27.1,14.4,6.3,24.8,1016,4.3,1.56
2027,5/22/2018 2:30,27.1,14.1,6.2,24.7,1016,4.1,1.54
2028,5/22/2018 2:45,27.1,14.1,6.5,24.7,1016,3.5,1.54
2029,5/22/2018 3:00,27.1,14.5,6.7,24.7,1016,4.3,1.52
2030,5/22/2018 3:15,27.1,14.8,6.7,24.7,1016,4.1,1.52
2031,5/22/2018 3:30,27,14.9,6.6,24.3,1016,5.3,1.52
2032,5/22/2018 3:45,26.9,14.6,6.2,24.3,1016,4.5,1.53
2033,5/22/2018 4:00,26.9,14.8,6.8,NA,NA,NA,1.53
2034,5/22/2018 4:15,26.9,15,6.9,NA,NA,NA,1.53
2035,5/22/2018 4:30,26.9,14.6,6.8,NA,NA,NA,1.55
2036,5/22/2018 4:45,26.9,14.4,6.4,NA,NA,NA,1.57
2037,5/22/2018 5:00,26.8,14.5,6.3,NA,NA,NA,1.58
2038,5/22/2018 5:15,26.9,15,6.3,NA,NA,NA,1.6
2039,5/22/2018 5:30,26.9,15.1,6.4,NA,NA,NA,1.62
2040,5/22/2018 5:45,26.9,15.1,6.6,NA,NA,NA,1.63
2041,5/22/2018 6:00,26.9,15.2,6.6,NA,NA,NA,1.66
2042,5/22/2018 6:15,26.9,15.3,6.6,NA,NA,NA,1.69
2043,5/22/2018 6:30,26.9,15.7,6.6,NA,NA,NA,1.72
2044,5/22/2018 6:45,26.9,16.8,6.5,NA,NA,NA,1.75
2045,5/22/2018 7:00,26.9,16.6,6.6,NA,NA,NA,1.77
2046,5/22/2018 7:15,26.9,16.6,6.6,NA,NA,NA,1.8
2047,5/22/2018 7:30,26.9,16.7,6.4,NA,NA,NA,1.83
2048,5/22/2018 7:45,26.9,16.6,6.4,NA,NA,NA,1.86
2049,5/22/2018 8:00,26.9,16.7,6.3,NA,NA,NA,1.88
2050,5/22/2018 8:15,27,17.1,6.3,NA,NA,NA,1.91
2051,5/22/2018 8:30,27,17.4,6.1,NA,NA,NA,1.95
2052,5/22/2018 8:45,27,17.7,6.1,NA,NA,NA,1.97
2053,5/22/2018 9:00,27,17.9,6.1,NA,NA,NA,1.98
2054,5/22/2018 9:15,27.1,18.1,6.2,NA,NA,NA,2
2055,5/22/2018 9:30,26.8,18.5,6.1,NA,NA,NA,2.01
2056,5/22/2018 9:45,26.8,18.8,6.1,NA,NA,NA,2.02
2057,5/22/2018 10:00,26.8,18.8,6,NA,NA,NA,2.03
2058,5/22/2018 10:15,26.9,18.7,6,NA,NA,NA,2.04
2059,5/22/2018 10:30,27.1,18.9,6.6,NA,NA,NA,2.03
2060,5/22/2018 10:45,27.1,18.9,6.8,NA,NA,NA,2
2061,5/22/2018 11:00,27.2,18.9,6.6,NA,NA,NA,2.01
2062,5/22/2018 11:15,27.3,18.9,6.7,NA,NA,NA,2.01
2063,5/22/2018 11:30,27.3,19,6.7,NA,NA,NA,2.01
2064,5/22/2018 11:45,27.6,19.2,7,NA,NA,NA,2
2065,5/22/2018 12:00,27.5,19.1,6.9,NA,NA,NA,1.99
2066,5/22/2018 12:15,27.6,19,6.8,NA,NA,NA,1.99
2067,5/22/2018 12:30,28,19.9,7.4,NA,NA,NA,1.98
2068,5/22/2018 12:45,27.9,19.8,7.7,NA,NA,NA,1.98
2069,5/22/2018 13:00,27.9,19.8,7.8,NA,NA,NA,1.97
2070,5/22/2018 13:15,27.9,19.9,7.5,NA,NA,NA,1.95
2071,5/22/2018 13:30,27.9,19.5,7.6,NA,NA,NA,1.95
2072,5/22/2018 13:45,28,18.9,7.6,NA,NA,NA,1.94
2073,5/22/2018 14:00,28.1,18.7,7.5,NA,NA,NA,1.93
2074,5/22/2018 14:15,28.1,18.3,7.6,NA,NA,NA,1.92
2075,5/22/2018 14:30,28.2,18.3,7.5,NA,NA,NA,1.91
2076,5/22/2018 14:45,28.2,18.3,7.4,NA,NA,NA,1.9
2077,5/22/2018 15:00,28.3,18.1,7.5,NA,NA,NA,1.88
2078,5/22/2018 15:15,28.3,17.8,7.6,NA,NA,NA,1.87
2079,5/22/2018 15:30,28.3,17.6,7.5,NA,NA,NA,1.86
2080,5/22/2018 15:45,28.4,17.4,7.7,NA,NA,NA,1.84
2081,5/22/2018 16:00,28.5,17.1,7.9,NA,NA,NA,1.84
2082,5/22/2018 16:15,28.6,16.9,8,NA,NA,NA,1.82
2083,5/22/2018 16:30,28.7,16.7,8.1,NA,NA,NA,1.82
2084,5/22/2018 16:45,28.8,16.6,8,NA,NA,NA,1.8
2085,5/22/2018 17:00,28.8,16.1,8.3,NA,NA,NA,1.8
2086,5/22/2018 17:15,28.8,15.8,8.4,NA,NA,NA,1.81
2087,5/22/2018 17:30,28.8,16,8,NA,NA,NA,1.8
2088,5/22/2018 17:45,28.7,16.1,7.5,NA,NA,NA,1.8
2089,5/22/2018 18:00,28.6,16.2,7.3,NA,NA,NA,1.81
2090,5/22/2018 18:15,28.6,16.3,7.3,NA,NA,NA,1.81
2091,5/22/2018 18:30,28.4,16.6,7.2,NA,NA,NA,1.81
2092,5/22/2018 18:45,28,18.5,5.9,NA,NA,NA,1.82
2093,5/22/2018 19:00,28,19.2,5.9,NA,NA,NA,1.83
2094,5/22/2018 19:15,28.1,19.6,6.2,NA,NA,NA,1.83
2095,5/22/2018 19:30,28.2,19.8,6.5,NA,NA,NA,1.84
2096,5/22/2018 19:45,28.2,20,6.3,NA,NA,NA,1.85
2097,5/22/2018 20:00,28.2,19.9,6.6,NA,NA,NA,1.85
2098,5/22/2018 20:15,28.2,20.2,6.1,NA,NA,NA,1.86
2099,5/22/2018 20:30,28.1,20.6,5.2,NA,NA,NA,1.87
2100,5/22/2018 20:45,28,21.4,5.2,NA,NA,NA,1.87
2101,5/22/2018 21:00,28,21.9,5.7,NA,NA,NA,1.87
2102,5/22/2018 21:15,28.1,22,6,NA,NA,NA,1.87
2103,5/22/2018 21:30,28.2,22.1,6.2,NA,NA,NA,1.87
2104,5/22/2018 21:45,28.3,22.3,6.4,NA,NA,NA,1.87
2105,5/22/2018 22:00,28.3,22.4,6.4,NA,NA,NA,1.87
2106,5/22/2018 22:15,28.3,22.4,6.5,NA,NA,NA,1.86
2107,5/22/2018 22:30,28.4,22.5,6.5,NA,NA,NA,1.85
2108,5/22/2018 22:45,28.3,22.4,6.4,NA,NA,NA,1.84
2109,5/22/2018 23:00,28.3,22.3,6.5,NA,NA,NA,1.83
2110,5/22/2018 23:15,28.3,22.1,6.5,NA,NA,NA,1.82
2111,5/22/2018 23:30,28.3,21.9,6.4,NA,NA,NA,1.81
2112,5/22/2018 23:45,28.2,21.4,6.3,NA,NA,NA,1.79
2113,5/23/2018 0:00,28.2,21.5,6.2,NA,NA,NA,1.78
2114,5/23/2018 0:15,28.2,21.6,6,NA,NA,NA,1.77
2115,5/23/2018 0:30,28.1,21.4,5.9,NA,NA,NA,1.75
2116,5/23/2018 0:45,28.1,20.6,5.9,NA,NA,NA,1.73
2117,5/23/2018 1:00,27.9,19.2,5.6,NA,NA,NA,1.71
2118,5/23/2018 1:15,28.1,18.8,5.8,NA,NA,NA,1.69
2119,5/23/2018 1:30,28.1,17.1,6.2,NA,NA,NA,1.68
2120,5/23/2018 1:45,28,16.9,6.3,NA,NA,NA,1.65
2121,5/23/2018 2:00,27.9,15.1,7.3,NA,NA,NA,1.64
2122,5/23/2018 2:15,28.1,15.9,6.3,NA,NA,NA,1.62
2123,5/23/2018 2:30,28,15.9,6.2,NA,NA,NA,1.61
2124,5/23/2018 2:45,27.8,15.5,6.3,NA,NA,NA,1.59
2125,5/23/2018 3:00,27.7,15.3,6.3,NA,NA,NA,1.58
2126,5/23/2018 3:15,27.6,14.9,6.4,NA,NA,NA,1.57
2127,5/23/2018 3:30,27.6,15,6.4,NA,NA,NA,1.56
2128,5/23/2018 3:45,27.6,15,6.6,NA,NA,NA,1.55
2129,5/23/2018 4:00,27.6,15.1,6.5,NA,NA,NA,1.55
2130,5/23/2018 4:15,27.5,15.2,6.4,NA,NA,NA,1.54
2131,5/23/2018 4:30,27.5,15.8,6.4,NA,NA,NA,1.54
2132,5/23/2018 4:45,27.5,15.8,6.6,NA,NA,NA,1.54
2133,5/23/2018 5:00,27.5,15.7,6.5,NA,NA,NA,1.54
2134,5/23/2018 5:15,27.5,15.8,6.3,NA,NA,NA,1.55
2135,5/23/2018 5:30,27.6,16.2,6.2,NA,NA,NA,1.56
2136,5/23/2018 5:45,27.6,16.4,6.2,NA,NA,NA,1.57
2137,5/23/2018 6:00,27.5,16.5,6.2,NA,NA,NA,1.58
2138,5/23/2018 6:15,27.5,16.5,6.3,NA,NA,NA,1.59
2139,5/23/2018 6:30,27.5,16.6,6.3,NA,NA,NA,1.61
2140,5/23/2018 6:45,27.4,16.5,6.2,NA,NA,NA,1.63
2141,5/23/2018 7:00,27.4,16.6,6.2,NA,NA,NA,1.64
2142,5/23/2018 7:15,27.4,16.7,6.3,NA,NA,NA,1.66
2143,5/23/2018 7:30,27.5,17.4,6.3,25.5,1019,2.7,1.68
2144,5/23/2018 7:45,27.5,18,6.2,25.5,1019,2.8,1.71
2145,5/23/2018 8:00,27.7,19.1,6,25.7,1019,2.8,1.73
2146,5/23/2018 8:15,27.6,19.3,6.1,26.7,1019,3.3,1.76
2147,5/23/2018 8:30,27.8,20.3,6.1,26.9,1019,3.2,1.78
2148,5/23/2018 8:45,27.8,20.6,6.1,27.2,1019,3.3,1.81
2149,5/23/2018 9:00,27.9,20.9,6.2,26.9,1020,3.4,1.83
2150,5/23/2018 9:15,27.9,21,6.2,27.7,1020,3.7,1.86
2151,5/23/2018 9:30,27.9,21.1,6.2,27.8,1020,3.3,1.88
2152,5/23/2018 9:45,27.9,21.1,6.1,27.6,1020,3.8,1.9
2153,5/23/2018 10:00,27.8,21.5,6,27.5,1020,3.5,1.92
2154,5/23/2018 10:15,27.9,21.8,6,27.2,1020,3.4,1.93
2155,5/23/2018 10:30,28.1,22,6.4,27.7,1020,4,1.95
2156,5/23/2018 10:45,28.1,22,6.3,27.6,1020,3.9,1.95
2157,5/23/2018 11:00,28.1,22,6.5,27.6,1020,3.8,1.96
2158,5/23/2018 11:15,28.2,22,6.5,27.5,1020,4.2,1.95
2159,5/23/2018 11:30,28.1,21.8,6.4,27.6,1020,4.3,1.95
2160,5/23/2018 11:45,28.1,21.6,6.3,27.8,1019,3.7,1.95
2161,5/23/2018 12:00,28,21.5,6.1,27.6,1019,4,1.94
2162,5/23/2018 12:15,28,21.6,6,27.7,1019,4,1.94
2163,5/23/2018 12:30,28.2,21.7,6.5,27.8,1019,3.8,1.93
2164,5/23/2018 12:45,28.4,21.6,6.7,27.8,1019,4,1.91
2165,5/23/2018 13:00,28.5,21.5,6.9,27.8,1019,3.9,1.91
2166,5/23/2018 13:15,28.5,21.3,7,28,1019,3.9,1.89
2167,5/23/2018 13:30,28.6,21,7.3,28.2,1019,4,1.89
2168,5/23/2018 13:45,28.6,20.7,7.3,27.5,1019,3.6,1.88
2169,5/23/2018 14:00,28.7,20.5,7.5,27.6,1018,3.8,1.87
2170,5/23/2018 14:15,28.7,20.4,7.5,27.7,1018,4.2,1.85
2171,5/23/2018 14:30,28.8,20.6,7.3,28,1018,4.3,1.84
2172,5/23/2018 14:45,28.9,19.8,7.7,28.2,1018,4.4,1.82
2173,5/23/2018 15:00,29.3,19,8,28.1,1018,4.6,1.8
2174,5/23/2018 15:15,29.4,18.8,8,28.3,1018,4.3,1.79
2175,5/23/2018 15:30,29.7,18.7,7.8,28.4,1018,4.4,1.78
2176,5/23/2018 15:45,29.7,18.5,8,28.2,1018,4,1.75
2177,5/23/2018 16:00,29.7,18.4,8,27.9,1018,3.9,1.75
2178,5/23/2018 16:15,29.6,18.7,7.8,28.2,1018,3.6,1.74
2179,5/23/2018 16:30,29.5,18.9,7.7,27.8,1018,3.9,1.73
2180,5/23/2018 16:45,29.4,19.2,7.4,28,1018,4,1.71
2181,5/23/2018 17:00,29.3,19.4,7.3,28,1018,3.8,1.71
2182,5/23/2018 17:15,29.3,19.6,7.4,27.9,1018,3.3,1.7
2183,5/23/2018 17:30,29.2,19.6,7.1,27.7,1018,3.6,1.7
2184,5/23/2018 17:45,29.5,18.4,7.9,27.6,1018,3.6,1.69
2185,5/23/2018 18:00,29.4,18.9,7.3,27.1,1018,3.5,1.69
2186,5/23/2018 18:15,29.5,18.9,7.6,26.9,1018,3.4,1.69
2187,5/23/2018 18:30,29.5,19.4,7.5,26.9,1018,3.7,1.7
2188,5/23/2018 18:45,29.3,20,7.4,26.6,1018,3.9,1.69
2189,5/23/2018 19:00,29.1,20.5,7.1,26.4,1018,3.6,1.7
2190,5/23/2018 19:15,28.9,20.8,7.1,26.2,1018,3.2,1.71
2191,5/23/2018 19:30,28.8,21.3,6.6,25.9,1018,2.9,1.71
2192,5/23/2018 19:45,29,20.8,7.3,25.8,1018,2.8,1.72
2193,5/23/2018 20:00,29.2,20.9,7.4,25.7,1018,2.4,1.73
2194,5/23/2018 20:15,29.2,21.1,7.4,25.6,1018,1.5,1.74
2195,5/23/2018 20:30,29.1,21.3,7.2,25.4,1018,1.5,1.75
2196,5/23/2018 20:45,29,21.6,7.3,25.4,1018,2.2,1.76
2197,5/23/2018 21:00,29,22.1,7.3,25.1,1018,1.5,1.77
2198,5/23/2018 21:15,29,22.5,7.2,24.7,1019,1.5,1.79
2199,5/23/2018 21:30,29,22.9,7.2,24.3,1019,1.2,1.82
2200,5/23/2018 21:45,29,23.2,7.1,24.1,1019,1.5,1.83
2201,5/23/2018 22:00,28.9,23.4,7.1,24.1,1019,1.2,1.84
2202,5/23/2018 22:15,28.8,23.4,7,24,1019,1.5,1.85
2203,5/23/2018 22:30,28.7,23.7,7,23.8,1019,1.2,1.85
2204,5/23/2018 22:45,28.7,23.8,6.7,23.7,1019,0.7,1.86
2205,5/23/2018 23:00,28.7,24,6.4,23.6,1019,1.1,1.85
2206,5/23/2018 23:15,28.7,24.2,6.3,23.7,1019,0.9,1.85
2207,5/23/2018 23:30,28.7,24.3,6.1,23.6,1019,1.3,1.84
2208,5/23/2018 23:45,28.7,24.2,6.1,23.9,1019,1,1.85
2209,5/24/2018 0:00,28.7,24.1,6.3,23.8,1019,0.9,1.84
2210,5/24/2018 0:15,28.7,24.1,6.3,23.9,1018,0.4,1.83
2211,5/24/2018 0:30,28.7,24,6.2,24,1018,0.9,1.82
2212,5/24/2018 0:45,28.7,24,6.2,23.4,1018,0.7,1.82
2213,5/24/2018 1:00,28.8,23.9,6.1,23.4,1018,1,1.81
2214,5/24/2018 1:15,28.8,23.9,6,22.9,1018,0.9,1.79
2215,5/24/2018 1:30,28.7,23.8,5.8,22.7,1018,0.9,1.79
2216,5/24/2018 1:45,28.7,23.8,5.5,22.5,1018,0.9,1.77
2217,5/24/2018 2:00,28.6,23.8,5.5,22.3,1018,1.1,1.75
2218,5/24/2018 2:15,28.6,23.7,5.4,22.2,1017,1.1,1.74
2219,5/24/2018 2:30,28.6,23.7,5.2,22.3,1017,1,1.72
2220,5/24/2018 2:45,28.6,23.7,5,22.3,1017,1,1.7
2221,5/24/2018 3:00,28.6,23.7,4.9,22.2,1017,1,1.69
2222,5/24/2018 3:15,28.6,23.7,4.9,22.6,1017,0.9,1.68
2223,5/24/2018 3:30,28.5,23.7,4.9,22.3,1018,1.4,1.67
2224,5/24/2018 3:45,28.6,23.7,4.8,22,1018,1.6,1.65
2225,5/24/2018 4:00,28.6,23.7,4.8,22,1018,1.8,1.65
2226,5/24/2018 4:15,28.6,23.7,5,21.9,1018,1,1.64
2227,5/24/2018 4:30,28.6,23.8,5,21.9,1018,0,1.63
2228,5/24/2018 4:45,28.6,23.7,4.8,22.4,1018,1,1.63
2229,5/24/2018 5:00,28.5,23.6,4.4,22.5,1018,1,1.62
2230,5/24/2018 5:15,28.6,23.4,4.5,22.1,1018,1.3,1.61
2231,5/24/2018 5:30,28.6,23.8,5.2,22,1018,1.3,1.61
2232,5/24/2018 5:45,28.6,23.9,5.3,21.8,1018,0.9,1.6
2233,5/24/2018 6:00,28.6,23.9,5.2,22,1019,0.6,1.61
2234,5/24/2018 6:15,28.6,23.9,5.2,22,1019,0.3,1.6
2235,5/24/2018 6:30,28.6,24.1,5.5,22.5,1019,0.1,1.61
2236,5/24/2018 6:45,28.6,24.2,5.5,23.3,1019,0.4,1.62
2237,5/24/2018 7:00,28.6,24.4,5.5,23.8,1019,1,1.63
2238,5/24/2018 7:15,28.6,24.6,5.5,24.3,1019,0.9,1.64
2239,5/24/2018 7:30,28.6,24.8,5.4,25.3,1019,0.6,1.64
2240,5/24/2018 7:45,28.6,24.9,5.4,25.8,1019,0.6,1.65
2241,5/24/2018 8:00,28.5,25,5.6,26.2,1020,0.5,1.67
2242,5/24/2018 8:15,28.5,25.1,5.7,26.5,1020,0.9,1.69
2243,5/24/2018 8:30,28.6,25,5.8,26.9,1020,1,1.7
2244,5/24/2018 8:45,28.6,25,5.8,27.9,1020,0.7,1.71
2245,5/24/2018 9:00,28.6,25.3,5.8,27.7,1020,1.2,1.73
2246,5/24/2018 9:15,28.6,25.4,5.7,27.9,1019,1.3,1.75
2247,5/24/2018 9:30,28.6,25.6,5.7,27.7,1019,1.4,1.78
2248,5/24/2018 9:45,28.6,25.7,5.7,27.9,1019,1.7,1.8
2249,5/24/2018 10:00,28.7,25.8,5.7,28.1,1019,2.1,1.82
2250,5/24/2018 10:15,28.7,25.8,5.8,28.8,1019,2.5,1.84
2251,5/24/2018 10:30,28.6,25.8,5.8,29,1019,2.7,1.86
2252,5/24/2018 10:45,28.6,25.9,5.9,29.2,1019,2.8,1.88
2253,5/24/2018 11:00,28.6,25.9,5.7,29.2,1019,2.6,1.89
2254,5/24/2018 11:15,28.7,25.9,5.5,28.6,1019,2.6,1.9
2255,5/24/2018 11:30,28.6,26,5.5,29.1,1019,1.9,1.91
2256,5/24/2018 11:45,28.6,26.1,5.6,28.8,1019,3,1.91
2257,5/24/2018 12:00,28.6,26.2,5.8,28.9,1019,3,1.91
2258,5/24/2018 12:15,28.6,26.1,5.8,29.2,1019,2.9,1.92
2259,5/24/2018 12:30,28.6,26.1,5.8,29.3,1019,3.2,1.91
2260,5/24/2018 12:45,28.6,26,5.8,28.8,1019,3.9,1.91
2261,5/24/2018 13:00,28.7,25.9,6.2,28.9,1019,4.1,1.9
2262,5/24/2018 13:15,28.7,25.7,6.5,28.8,1019,4,1.89
2263,5/24/2018 13:30,28.8,25.5,6.7,28.9,1018,3.8,1.87
2264,5/24/2018 13:45,28.9,25.3,6.8,29,1018,4,1.87
2265,5/24/2018 14:00,28.9,25.1,6.8,29.1,1018,4.1,1.85
2266,5/24/2018 14:15,28.9,25.1,6.5,29.1,1018,3.5,1.83
2267,5/24/2018 14:30,29,24.9,6.6,29.3,1017,3.5,1.81
2268,5/24/2018 14:45,29.1,24.6,6.8,29.1,1017,3.3,1.8
2269,5/24/2018 15:00,29.1,24.4,6.8,29.3,1017,3.2,1.78
2270,5/24/2018 15:15,29.2,24.2,7,29.3,1017,3.3,1.75
2271,5/24/2018 15:30,29.2,24,7,29.4,1017,3.9,1.73
2272,5/24/2018 15:45,29.2,23.8,7,28.9,1017,4.4,1.71
2273,5/24/2018 16:00,29.3,23.4,7.1,28.8,1017,4.4,1.68
2274,5/24/2018 16:15,29.3,23.2,7.1,28.8,1017,4.3,1.66
2275,5/24/2018 16:30,29.3,23.3,7,28.8,1016,3.7,1.63
2276,5/24/2018 16:45,29.3,23.3,6.9,28.7,1016,3.7,1.62
2277,5/24/2018 17:00,29.3,23.3,6.9,28.7,1016,3.4,1.59
2278,5/24/2018 17:15,29.3,23,6.9,28.5,1016,3.8,1.57
2279,5/24/2018 17:30,29.3,22.5,7.2,28.3,1016,3.4,1.57
2280,5/24/2018 17:45,29.4,22.2,7.6,28.1,1016,3.8,1.54
2281,5/24/2018 18:00,29.2,22.9,6.9,28,1016,3.7,1.54
2282,5/24/2018 18:15,29.3,22.6,7.1,27.8,1016,3.4,1.53
2283,5/24/2018 18:30,29.4,22.1,7.2,27.6,1016,3.2,1.52
2284,5/24/2018 18:45,29.4,21.9,7.2,27.3,1017,3.1,1.52
2285,5/24/2018 19:00,29.3,22.5,6.5,26.8,1017,2.9,1.51
2286,5/24/2018 19:15,29.3,22.5,6.5,26.4,1017,2.1,1.51
2287,5/24/2018 19:30,29.3,22.6,6.3,25.8,1017,1.6,1.51
2288,5/24/2018 19:45,29.3,22.5,6.2,25.6,1017,1.4,1.51
2289,5/24/2018 20:00,29.3,22.5,6,25.2,1017,1.5,1.53
2290,5/24/2018 20:15,29.3,22.5,5.9,24.9,1017,1.5,1.53
2291,5/24/2018 20:30,29.3,22.5,6,24.8,1018,1.5,1.54
2292,5/24/2018 20:45,29.3,22.4,6.3,24.7,1018,1.8,1.55
2293,5/24/2018 21:00,29.3,22.2,6.2,24.5,1018,1.9,1.56
2294,5/24/2018 21:15,29.3,21.4,6.4,24.4,1018,2.1,1.58
2295,5/24/2018 21:30,29.5,20.4,6.4,24.2,1018,1.8,1.59
2296,5/24/2018 21:45,29.4,20.7,6.1,24.1,1018,1.3,1.6
2297,5/24/2018 22:00,29.4,21.6,5.9,23.9,1018,1.3,1.62
2298,5/24/2018 22:15,29.3,21.9,5.6,23.6,1018,0.6,1.63
2299,5/24/2018 22:30,29.4,21.5,6.1,23.5,1018,1.6,1.65
2300,5/24/2018 22:45,29.4,22.1,5.7,22.9,1018,1,1.67
2301,5/24/2018 23:00,29.3,22.5,5.6,22.8,1018,0.4,1.68
2302,5/24/2018 23:15,29.3,22.6,5.9,23.8,1018,0.8,1.71
2303,5/24/2018 23:30,29.3,22.8,5.8,23,1018,1,1.73
2304,5/24/2018 23:45,29.3,23.4,5.8,22.4,1018,1,1.74
2305,5/25/2018 0:00,29.2,23.7,5.9,22.2,1018,0.8,1.76
2306,5/25/2018 0:15,29.2,24,5.9,22.4,1018,1,1.77
2307,5/25/2018 0:30,29.2,24.1,5.8,22.2,1018,0.6,1.78
2308,5/25/2018 0:45,29.2,24.1,5.6,22,1017,1.4,1.79
2309,5/25/2018 1:00,29.1,24.1,5.5,22.1,1017,1.3,1.79
2310,5/25/2018 1:15,29.1,24.1,5.4,22.3,1017,1.5,1.79
2311,5/25/2018 1:30,29.1,24.1,5.2,21.8,1017,0.9,1.78
2312,5/25/2018 1:45,29.1,24,5.2,21.8,1017,0.6,1.79
2313,5/25/2018 2:00,29,24.3,4.9,21.6,1016,0.2,1.78
2314,5/25/2018 2:15,28.9,24.5,4.8,21.7,1016,0.6,1.77
2315,5/25/2018 2:30,28.9,24.7,4.6,21.5,1016,0.7,1.76
2316,5/25/2018 2:45,28.9,24.7,4.5,21.1,1016,0.9,1.75
2317,5/25/2018 3:00,28.9,24.8,4.4,21.4,1016,0.9,1.74
2318,5/25/2018 3:15,28.9,24.9,4.1,21.1,1016,1,1.72
2319,5/25/2018 3:30,28.9,24.9,4.1,21.1,1016,1.1,1.71
2320,5/25/2018 3:45,28.9,24.9,4.2,21.3,1016,0.8,1.71
2321,5/25/2018 4:00,28.9,24.8,4.1,21,1016,1.5,1.69
2322,5/25/2018 4:15,28.9,24.8,4.1,20.8,1016,1.3,1.67
2323,5/25/2018 4:30,28.9,24.7,4.3,20.9,1016,1.1,1.66
2324,5/25/2018 4:45,28.9,24.7,4,21,1016,1.9,1.64
2325,5/25/2018 5:00,28.9,24.7,4.1,20.7,1016,1.6,1.63
2326,5/25/2018 5:15,28.9,24.7,3.9,20.9,1016,1.4,1.62
2327,5/25/2018 5:30,28.9,24.7,3.9,21.1,1016,1.1,1.6
2328,5/25/2018 5:45,28.9,24.6,4.1,21.2,1016,1.2,1.59
2329,5/25/2018 6:00,28.9,24.4,3.9,21.1,1017,1.4,1.58
2330,5/25/2018 6:15,28.9,24.6,3.4,21.2,1017,1.1,1.58
2331,5/25/2018 6:30,28.8,24.6,3.8,21.8,1017,1.2,1.58
2332,5/25/2018 6:45,28.8,25.6,4.8,22.3,1017,1.3,1.58
2333,5/25/2018 7:00,28.7,25.8,4.8,22.8,1017,1.3,1.58
2334,5/25/2018 7:15,28.7,25.3,4.8,23.4,1017,1.5,1.58
2335,5/25/2018 7:30,28.7,25.9,4.9,24.1,1017,1.8,1.58
2336,5/25/2018 7:45,28.8,25.8,5.1,24.8,1017,2,1.59
2337,5/25/2018 8:00,28.8,25.6,5.1,25.5,1017,2.1,1.6
2338,5/25/2018 8:15,28.8,25.4,5.3,26.5,1017,1.9,1.62
2339,5/25/2018 8:30,28.8,25.4,5.3,27.3,1017,2,1.63
2340,5/25/2018 8:45,28.8,25.3,5.4,27.6,1017,1.7,1.65
2341,5/25/2018 9:00,28.8,25,5.4,28,1017,1.5,1.67
2342,5/25/2018 9:15,28.8,25.3,5.3,28.3,1017,1.5,1.69
2343,5/25/2018 9:30,28.8,25.5,5.2,28.8,1017,1.4,1.7
2344,5/25/2018 9:45,28.8,25.9,5.2,29,1017,1.6,1.73
2345,5/25/2018 10:00,28.8,26.1,5.4,29.2,1017,1.6,1.75
2346,5/25/2018 10:15,28.9,26,5.6,29.4,1017,1.5,1.77
2347,5/25/2018 10:30,28.8,26.4,5.2,29.9,1017,1.4,1.8
2348,5/25/2018 10:45,28.8,26.5,5.3,29.8,1017,2,1.81
2349,5/25/2018 11:00,28.8,26.5,5.4,29.6,1017,2.5,1.84
2350,5/25/2018 11:15,28.8,26.4,5.5,30,1017,2.9,1.85
2351,5/25/2018 11:30,28.9,26.3,5.4,30.1,1017,3.5,1.86
2352,5/25/2018 11:45,28.9,26.2,5.2,30,1017,3.3,1.87
2353,5/25/2018 12:00,28.9,26.2,5.3,30.3,1016,3,1.89
2354,5/25/2018 12:15,28.9,26.3,5.7,30.3,1016,2.5,1.89
2355,5/25/2018 12:30,29,26.3,5.9,30.1,1016,3.3,1.89
2356,5/25/2018 12:45,29,26.2,6,29.7,1016,3.4,1.89
2357,5/25/2018 13:00,29.1,26.1,6.3,29.8,1016,3.4,1.88
2358,5/25/2018 13:15,29.1,26,6.6,29.9,1016,3.4,1.88
2359,5/25/2018 13:30,29.1,25.9,6.5,29.7,1015,3.7,1.88
2360,5/25/2018 13:45,29.1,25.9,6.2,29.7,1015,3.7,1.87
2361,5/25/2018 14:00,29.2,25.5,6.3,29.8,1015,3.5,1.86
